COORDINATES,ICE
"[83.0, 66.3117]",-10.0
"[84.0, 66.1181]",-10.0
"[84.0, 65.9243]",-10.0
"[84.0, 65.7303]",-10.0
"[84.0, 65.5361]",-10.0
"[85.0, 65.3416]",-10.0
"[85.0, 65.147]",-10.0
"[85.0, 64.9522]",-10.0
"[85.0, 64.7571]",-10.0
"[85.0, 64.562]",-10.0
"[86.0, 64.3666]",-10.0
"[86.0, 64.1711]",-10.0
"[86.0, 63.9755]",-10.0
"[86.0, 63.7797]",-10.0
"[86.0, 63.5838]",-10.0
"[87.0, 63.3878]",-10.0
"[87.0, 63.1917]",-10.0
"[87.0, 62.9955]",-10.0
"[87.0, 62.7992]",-10.0
"[87.0, 62.6027]",-10.0
"[87.0, 62.4063]",-10.0
"[88.0, 62.2097]",-10.0
"[88.0, 62.0131]",-10.0
"[88.0, 61.8164]",-10.0
"[88.0, 61.6196]",-10.0
"[88.0, 61.4228]",-10.0
"[88.0, 61.226]",-10.0
"[89.0, 61.0292]",-10.0
"[89.0, 60.8323]",-10.0
"[89.0, 60.6353]",-10.0
"[89.0, 60.4384]",-10.0
"[89.0, 60.2415]",-10.0
"[89.0, 60.0445]",-10.0
"[89.0, 59.8476]",-10.0
"[90.0, 59.6506]",-10.0
"[90.0, 59.4537]",-10.0
"[90.0, 59.2567]",-10.0
"[90.0, 59.0598]",-10.0
"[90.0, 58.8629]",-10.0
"[90.0, 58.6661]",-10.0
"[90.0, 58.4692]",-10.0
"[91.0, 58.2724]",-10.0
"[91.0, 58.0757]",-10.0
"[91.0, 57.879]",-10.0
"[91.0, 57.6823]",-10.0
"[91.0, 57.4857]",-10.0
"[91.0, 57.2892]",-10.0
"[91.0, 57.0927]",-10.0
"[91.0, 56.8963]",-10.0
"[92.0, 56.6999]",-10.0
"[92.0, 56.5036]",-10.0
"[92.0, 56.3074]",-10.0
"[92.0, 56.1113]",-10.0
"[92.0, 55.9153]",-10.0
"[92.0, 55.7193]",-10.0
"[92.0, 55.5234]",-10.0
"[92.0, 55.3277]",-10.0
"[92.0, 55.132]",-10.0
"[93.0, 54.9364]",-10.0
"[93.0, 54.741]",-10.0
"[93.0, 54.5456]",-10.0
"[93.0, 54.3503]",-10.0
"[93.0, 54.1552]",-10.0
"[93.0, 53.9601]",-10.0
"[93.0, 53.7652]",-10.0
"[93.0, 53.5704]",-10.0
"[93.0, 53.3758]",-10.0
"[93.0, 53.1812]",-10.0
"[94.0, 52.9868]",-10.0
"[94.0, 52.7925]",-10.0
"[94.0, 52.5983]",-10.0
"[94.0, 52.4043]",-10.0
"[94.0, 52.2104]",-10.0
"[94.0, 52.0167]",-10.0
"[94.0, 51.8231]",-10.0
"[94.0, 51.6297]",-10.0
"[94.0, 51.4363]",-10.0
"[94.0, 51.2432]",-10.0
"[94.0, 51.0502]",-10.0
"[94.0, 50.8573]",-10.0
"[95.0, 50.6646]",-10.0
"[95.0, 50.4721]",-10.0
"[95.0, 50.2797]",-10.0
"[95.0, 50.0875]",-10.0
"[95.0, 49.8955]",-10.0
"[95.0, 49.7036]",-10.0
"[95.0, 49.5119]",-10.0
"[95.0, 49.3204]",-10.0
"[95.0, 49.129]",-10.0
"[95.0, 48.9378]",-10.0
"[95.0, 48.7468]",-10.0
"[95.0, 48.5559]",-10.0
"[95.0, 48.3653]",-10.0
"[96.0, 48.1748]",-10.0
"[96.0, 47.9845]",-10.0
"[96.0, 47.7944]",-10.0
"[96.0, 47.6045]",-10.0
"[96.0, 47.4147]",-10.0
"[96.0, 47.2252]",-10.0
"[96.0, 47.0358]",-10.0
"[96.0, 46.8467]",-10.0
"[96.0, 46.6577]",-10.0
"[96.0, 46.4689]",-10.0
"[96.0, 46.2804]",-10.0
"[96.0, 46.092]",-10.0
"[96.0, 45.9038]",-10.0
"[96.0, 45.7158]",-10.0
"[96.0, 45.5281]",-10.0
"[97.0, 45.3405]",-10.0
"[97.0, 45.1531]",-10.0
"[97.0, 44.966]",-10.0
"[97.0, 44.779]",-10.0
"[97.0, 44.5923]",-10.0
"[97.0, 44.4058]",-10.0
"[97.0, 44.2195]",-10.0
"[97.0, 44.0334]",-10.0
"[97.0, 43.8475]",-10.0
"[97.0, 43.6618]",-10.0
"[97.0, 43.4763]",-10.0
"[97.0, 43.2911]",-10.0
"[97.0, 43.1061]",-10.0
"[20.0, 79.6857]",12.637403
"[21.0, 79.6833]",17.725166
"[22.0, 79.6761]",-10.0
"[23.0, 79.6639]",-10.0
"[24.0, 79.647]",-10.0
"[26.0, 79.6253]",21.855923
"[27.0, 79.5989]",21.904749
"[28.0, 79.5677]",7.539874
"[29.0, 79.5318]",6.905124
"[31.0, 79.4913]",6.905124
"[32.0, 79.4462]",6.905124
"[33.0, 79.3966]",6.905124
"[34.0, 79.3425]",6.905124
"[35.0, 79.2841]",15.820917
"[36.0, 79.2213]",21.367653
"[38.0, 79.1543]",21.367653
"[39.0, 79.0832]",21.367653
"[40.0, 79.008]",15.820917
"[41.0, 78.9288]",21.367653
"[42.0, 78.8457]",21.367653
"[43.0, 78.7588]",19.883316
"[44.0, 78.6681]",21.367653
"[45.0, 78.5739]",21.367653
"[46.0, 78.4761]",21.367653
"[47.0, 78.3748]",21.406715
"[48.0, 78.2702]",19.883316
"[49.0, 78.1624]",21.367653
"[50.0, 78.0514]",21.904749
"[51.0, 77.9373]",21.904749
"[52.0, 77.8202]",21.904749
"[53.0, 77.7002]",21.904749
"[53.0, 77.5774]",21.904749
"[54.0, 77.4519]",21.904749
"[55.0, 77.3237]",21.904749
"[56.0, 77.193]",21.904749
"[57.0, 77.0598]",21.904749
"[58.0, 76.9242]",21.904749
"[58.0, 76.7863]",21.904749
"[59.0, 76.6461]",21.904749
"[60.0, 76.5038]",21.904749
"[61.0, 76.3594]",21.904749
"[61.0, 76.2129]",21.904749
"[62.0, 76.0645]",0.0
"[63.0, 75.9142]",0.0
"[63.0, 75.7621]",-10.0
"[64.0, 75.6082]",21.855923
"[65.0, 75.4526]",13.945964
"[65.0, 75.2953]",13.164733
"[66.0, 75.1365]",13.164733
"[66.0, 74.9761]",13.164733
"[67.0, 74.8143]",15.830683
"[67.0, 74.651]",15.830683
"[68.0, 74.4864]",15.830683
"[69.0, 74.3204]",15.830683
"[69.0, 74.1531]",15.830683
"[70.0, 73.9846]",21.904749
"[70.0, 73.8149]",21.904749
"[71.0, 73.644]",21.904749
"[71.0, 73.472]",11.826877
"[72.0, 73.299]",21.855923
"[72.0, 73.1249]",12.110072
"[72.0, 72.9498]",13.819014
"[73.0, 72.7738]",21.904749
"[73.0, 72.5968]",10.098404
"[74.0, 72.419]",10.098404
"[74.0, 72.2402]",11.426496
"[75.0, 72.0607]",11.426496
"[75.0, 71.8803]",10.098404
"[75.0, 71.6992]",10.987054
"[76.0, 71.5173]",10.098404
"[76.0, 71.3347]",10.098404
"[77.0, 71.1514]",10.098404
"[77.0, 70.9674]",17.432205
"[77.0, 70.7828]",-10.0
"[78.0, 70.5976]",-10.0
"[78.0, 70.4118]",-10.0
"[78.0, 70.2254]",-10.0
"[79.0, 70.0385]",-10.0
"[79.0, 69.851]",-10.0
"[79.0, 69.663]",-10.0
"[80.0, 69.4745]",-10.0
"[80.0, 69.2856]",-10.0
"[80.0, 69.0962]",-10.0
"[81.0, 68.9063]",-10.0
"[81.0, 68.716]",-10.0
"[81.0, 68.5254]",-10.0
"[81.0, 68.3343]",-10.0
"[82.0, 68.1429]",-10.0
"[82.0, 67.9511]",-10.0
"[82.0, 67.759]",-10.0
"[82.0, 67.5665]",-10.0
"[83.0, 67.3737]",-10.0
"[83.0, 67.1806]",-10.0
"[83.0, 66.9873]",-10.0
"[83.0, 66.7936]",-10.0
"[84.0, 66.5997]",-10.0
"[84.0, 66.4056]",-10.0
"[84.0, 66.2112]",-10.0
"[84.0, 66.0165]",-10.0
"[85.0, 65.8217]",-10.0
"[85.0, 65.6266]",-10.0
"[85.0, 65.4314]",-10.0
"[85.0, 65.2359]",-10.0
"[85.0, 65.0403]",-10.0
"[86.0, 64.8446]",-10.0
"[86.0, 64.6486]",-10.0
"[86.0, 64.4525]",-10.0
"[86.0, 64.2563]",-10.0
"[86.0, 64.0599]",-10.0
"[87.0, 63.8634]",-10.0
"[87.0, 63.6668]",-10.0
"[87.0, 63.4701]",-10.0
"[87.0, 63.2733]",-10.0
"[87.0, 63.0764]",-10.0
"[88.0, 62.8794]",-10.0
"[88.0, 62.6823]",-10.0
"[88.0, 62.4852]",-10.0
"[88.0, 62.288]",-10.0
"[88.0, 62.0907]",-10.0
"[88.0, 61.8934]",-10.0
"[89.0, 61.696]",-10.0
"[89.0, 61.4986]",-10.0
"[89.0, 61.3012]",-10.0
"[89.0, 61.1037]",-10.0
"[89.0, 60.9062]",-10.0
"[89.0, 60.7087]",-10.0
"[89.0, 60.5112]",-10.0
"[90.0, 60.3137]",-10.0
"[90.0, 60.1162]",-10.0
"[90.0, 59.9187]",-10.0
"[90.0, 59.7211]",-10.0
"[90.0, 59.5237]",-10.0
"[90.0, 59.3262]",-10.0
"[90.0, 59.1288]",-10.0
"[91.0, 58.9313]",-10.0
"[91.0, 58.734]",-10.0
"[91.0, 58.5366]",-10.0
"[91.0, 58.3393]",-10.0
"[91.0, 58.1421]",-10.0
"[91.0, 57.9449]",-10.0
"[91.0, 57.7477]",-10.0
"[91.0, 57.5506]",-10.0
"[92.0, 57.3536]",-10.0
"[92.0, 57.1566]",-10.0
"[92.0, 56.9598]",-10.0
"[92.0, 56.7629]",-10.0
"[92.0, 56.5662]",-10.0
"[92.0, 56.3696]",-10.0
"[92.0, 56.173]",-10.0
"[92.0, 55.9765]",-10.0
"[92.0, 55.7801]",-10.0
"[93.0, 55.5838]",-10.0
"[93.0, 55.3876]",-10.0
"[93.0, 55.1915]",-10.0
"[93.0, 54.9955]",-10.0
"[93.0, 54.7996]",-10.0
"[93.0, 54.6039]",-10.0
"[93.0, 54.4082]",-10.0
"[93.0, 54.2126]",-10.0
"[93.0, 54.0172]",-10.0
"[93.0, 53.8219]",-10.0
"[94.0, 53.6267]",-10.0
"[94.0, 53.4317]",-10.0
"[94.0, 53.2367]",-10.0
"[94.0, 53.0419]",-10.0
"[94.0, 52.8473]",-10.0
"[94.0, 52.6528]",-10.0
"[94.0, 52.4584]",-10.0
"[94.0, 52.2641]",-10.0
"[94.0, 52.07]",-10.0
"[94.0, 51.8761]",-10.0
"[94.0, 51.6823]",-10.0
"[95.0, 51.4886]",-10.0
"[95.0, 51.2951]",-10.0
"[95.0, 51.1018]",-10.0
"[95.0, 50.9086]",-10.0
"[95.0, 50.7156]",-10.0
"[95.0, 50.5227]",-10.0
"[95.0, 50.33]",-10.0
"[95.0, 50.1375]",-10.0
"[95.0, 49.9451]",-10.0
"[95.0, 49.7529]",-10.0
"[95.0, 49.5609]",-10.0
"[95.0, 49.369]",-10.0
"[95.0, 49.1774]",-10.0
"[96.0, 48.9859]",-10.0
"[96.0, 48.7946]",-10.0
"[96.0, 48.6034]",-10.0
"[96.0, 48.4125]",-10.0
"[96.0, 48.2217]",-10.0
"[96.0, 48.0311]",-10.0
"[96.0, 47.8407]",-10.0
"[96.0, 47.6505]",-10.0
"[96.0, 47.4605]",-10.0
"[96.0, 47.2706]",-10.0
"[96.0, 47.081]",-10.0
"[96.0, 46.8916]",-10.0
"[96.0, 46.7023]",-10.0
"[96.0, 46.5133]",-10.0
"[96.0, 46.3244]",-10.0
"[97.0, 46.1358]",-10.0
"[97.0, 45.9474]",-10.0
"[97.0, 45.7591]",-10.0
"[97.0, 45.5711]",-10.0
"[97.0, 45.3833]",-10.0
"[97.0, 45.1956]",-10.0
"[97.0, 45.0082]",-10.0
"[97.0, 44.821]",-10.0
"[97.0, 44.6341]",-10.0
"[97.0, 44.4473]",-10.0
"[97.0, 44.2607]",-10.0
"[97.0, 44.0744]",-10.0
"[97.0, 43.8882]",-10.0
"[97.0, 43.7023]",-10.0
"[97.0, 43.5166]",-10.0
"[97.0, 43.3312]",-10.0
"[97.0, 43.1459]",-10.0
"[20.0, 79.9088]",-10.0
"[21.0, 79.9063]",17.725166
"[22.0, 79.8989]",17.725166
"[23.0, 79.8865]",-10.0
"[25.0, 79.8692]",-10.0
"[26.0, 79.847]",-10.0
"[27.0, 79.82]",21.904749
"[28.0, 79.7881]",7.539874
"[30.0, 79.7514]",7.539874
"[31.0, 79.71]",6.905124
"[32.0, 79.6639]",6.905124
"[33.0, 79.6133]",6.905124
"[34.0, 79.5581]",6.905124
"[36.0, 79.4984]",15.820917
"[37.0, 79.4343]",21.367653
"[38.0, 79.366]",21.367653
"[39.0, 79.2934]",15.820917
"[40.0, 79.2167]",15.820917
"[41.0, 79.1359]",21.367653
"[42.0, 79.0512]",21.367653
"[43.0, 78.9626]",21.367653
"[45.0, 78.8703]",21.367653
"[46.0, 78.7743]",21.367653
"[47.0, 78.6747]",21.367653
"[48.0, 78.5717]",21.367653
"[49.0, 78.4653]",15.947867
"[50.0, 78.3556]",21.367653
"[50.0, 78.2427]",21.904749
"[51.0, 78.1267]",21.904749
"[52.0, 78.0077]",21.904749
"[53.0, 77.8858]",21.904749
"[54.0, 77.7611]",21.904749
"[55.0, 77.6336]",21.904749
"[56.0, 77.5035]",21.904749
"[57.0, 77.3709]",21.904749
"[57.0, 77.2357]",21.904749
"[58.0, 77.0982]",21.904749
"[59.0, 76.9584]",21.904749
"[60.0, 76.8164]",21.904749
"[60.0, 76.6722]",21.904749
"[61.0, 76.5259]",21.904749
"[62.0, 76.3775]",21.904749
"[63.0, 76.2273]",21.904749
"[63.0, 76.0752]",-10.0
"[64.0, 75.9212]",-10.0
"[65.0, 75.7655]",21.855923
"[65.0, 75.6082]",13.164733
"[66.0, 75.4492]",13.164733
"[66.0, 75.2886]",13.164733
"[67.0, 75.1265]",13.164733
"[68.0, 74.963]",15.830683
"[68.0, 74.798]",15.830683
"[69.0, 74.6317]",15.830683
"[69.0, 74.4641]",15.830683
"[70.0, 74.2952]",15.830683
"[70.0, 74.1251]",21.367653
"[71.0, 73.9539]",21.904749
"[71.0, 73.7815]",21.904749
"[72.0, 73.608]",21.367653
"[72.0, 73.4334]",21.904749
"[73.0, 73.2579]",21.904749
"[73.0, 73.0813]",13.819014
"[74.0, 72.9039]",21.904749
"[74.0, 72.7255]",10.098404
"[74.0, 72.5462]",10.098404
"[75.0, 72.3661]",11.426496
"[75.0, 72.1852]",11.426496
"[76.0, 72.0035]",10.098404
"[76.0, 71.8211]",10.987054
"[76.0, 71.6379]",-10.0
"[77.0, 71.454]",10.098404
"[77.0, 71.2695]",10.098404
"[77.0, 71.0843]",17.432205
"[78.0, 70.8985]",17.432205
"[78.0, 70.7121]",-10.0
"[79.0, 70.5251]",-10.0
"[79.0, 70.3375]",-10.0
"[79.0, 70.1494]",-10.0
"[80.0, 69.9608]",-10.0
"[80.0, 69.7717]",-10.0
"[80.0, 69.5822]",-10.0
"[80.0, 69.3921]",-10.0
"[81.0, 69.2017]",-10.0
"[81.0, 69.0108]",-10.0
"[81.0, 68.8195]",-10.0
"[82.0, 68.6278]",-10.0
"[82.0, 68.4358]",-10.0
"[82.0, 68.2433]",-10.0
"[82.0, 68.0506]",-10.0
"[83.0, 67.8575]",-10.0
"[83.0, 67.6641]",-10.0
"[83.0, 67.4704]",-10.0
"[83.0, 67.2764]",-10.0
"[84.0, 67.0822]",-10.0
"[84.0, 66.8876]",-10.0
"[84.0, 66.6929]",-10.0
"[84.0, 66.4978]",-10.0
"[85.0, 66.3026]",-10.0
"[85.0, 66.1071]",-10.0
"[85.0, 65.9115]",-10.0
"[85.0, 65.7156]",-10.0
"[85.0, 65.5196]",-10.0
"[86.0, 65.3233]",-10.0
"[86.0, 65.127]",-10.0
"[86.0, 64.9304]",-10.0
"[86.0, 64.7337]",-10.0
"[86.0, 64.5369]",-10.0
"[87.0, 64.3399]",-10.0
"[87.0, 64.1428]",-10.0
"[87.0, 63.9456]",-10.0
"[87.0, 63.7483]",-10.0
"[87.0, 63.5509]",-10.0
"[88.0, 63.3534]",-10.0
"[88.0, 63.1558]",-10.0
"[88.0, 62.9582]",-10.0
"[88.0, 62.7604]",-10.0
"[88.0, 62.5626]",-10.0
"[88.0, 62.3648]",-10.0
"[89.0, 62.1669]",-10.0
"[89.0, 61.9689]",-10.0
"[89.0, 61.771]",-10.0
"[89.0, 61.573]",-10.0
"[89.0, 61.3749]",-10.0
"[89.0, 61.1769]",-10.0
"[90.0, 60.9788]",-10.0
"[90.0, 60.7807]",-10.0
"[90.0, 60.5826]",-10.0
"[90.0, 60.3846]",-10.0
"[90.0, 60.1865]",-10.0
"[90.0, 59.9884]",-10.0
"[90.0, 59.7904]",-10.0
"[91.0, 59.5923]",-10.0
"[91.0, 59.3944]",-10.0
"[91.0, 59.1964]",-10.0
"[91.0, 58.9985]",-10.0
"[91.0, 58.8006]",-10.0
"[91.0, 58.6027]",-10.0
"[91.0, 58.4049]",-10.0
"[91.0, 58.2072]",-10.0
"[92.0, 58.0095]",-10.0
"[92.0, 57.8119]",-10.0
"[92.0, 57.6143]",-10.0
"[92.0, 57.4168]",-10.0
"[92.0, 57.2194]",-10.0
"[92.0, 57.022]",-10.0
"[92.0, 56.8248]",-10.0
"[92.0, 56.6276]",-10.0
"[92.0, 56.4305]",-10.0
"[93.0, 56.2335]",-10.0
"[93.0, 56.0366]",-10.0
"[93.0, 55.8397]",-10.0
"[93.0, 55.643]",-10.0
"[93.0, 55.4464]",-10.0
"[93.0, 55.2499]",-10.0
"[93.0, 55.0535]",-10.0
"[93.0, 54.8572]",-10.0
"[93.0, 54.661]",-10.0
"[94.0, 54.4649]",-10.0
"[94.0, 54.269]",-10.0
"[94.0, 54.0732]",-10.0
"[94.0, 53.8775]",-10.0
"[94.0, 53.6819]",-10.0
"[94.0, 53.4865]",-10.0
"[94.0, 53.2912]",-10.0
"[94.0, 53.096]",-10.0
"[94.0, 52.901]",-10.0
"[94.0, 52.7061]",-10.0
"[94.0, 52.5114]",-10.0
"[95.0, 52.3168]",-10.0
"[95.0, 52.1223]",-10.0
"[95.0, 51.928]",-10.0
"[95.0, 51.7339]",-10.0
"[95.0, 51.5399]",-10.0
"[95.0, 51.3461]",-10.0
"[95.0, 51.1524]",-10.0
"[95.0, 50.9589]",-10.0
"[95.0, 50.7655]",-10.0
"[95.0, 50.5723]",-10.0
"[95.0, 50.3793]",-10.0
"[95.0, 50.1864]",-10.0
"[95.0, 49.9938]",-10.0
"[96.0, 49.8013]",-10.0
"[96.0, 49.6089]",-10.0
"[96.0, 49.4168]",-10.0
"[96.0, 49.2248]",-10.0
"[96.0, 49.033]",-10.0
"[96.0, 48.8414]",-10.0
"[96.0, 48.6499]",-10.0
"[96.0, 48.4587]",-10.0
"[96.0, 48.2676]",-10.0
"[96.0, 48.0768]",-10.0
"[96.0, 47.8861]",-10.0
"[96.0, 47.6956]",-10.0
"[96.0, 47.5053]",-10.0
"[96.0, 47.3152]",-10.0
"[97.0, 47.1253]",-10.0
"[97.0, 46.9356]",-10.0
"[97.0, 46.746]",-10.0
"[97.0, 46.5567]",-10.0
"[97.0, 46.3676]",-10.0
"[97.0, 46.1787]",-10.0
"[97.0, 45.99]",-10.0
"[97.0, 45.8015]",-10.0
"[97.0, 45.6132]",-10.0
"[97.0, 45.4252]",-10.0
"[97.0, 45.2373]",-10.0
"[97.0, 45.0496]",-10.0
"[97.0, 44.8622]",-10.0
"[97.0, 44.675]",-10.0
"[97.0, 44.4879]",-10.0
"[97.0, 44.3011]",-10.0
"[97.0, 44.1146]",-10.0
"[98.0, 43.9282]",-10.0
"[98.0, 43.7421]",-10.0
"[98.0, 43.5561]",-10.0
"[98.0, 43.3704]",-10.0
"[98.0, 43.1849]",-10.0
"[20.0, 80.1319]",-10.0
"[21.0, 80.1294]",21.855923
"[22.0, 80.1218]",21.855923
"[23.0, 80.1091]",21.855923
"[25.0, 80.0914]",0.0
"[26.0, 80.0687]",21.855923
"[27.0, 80.0411]",21.855923
"[29.0, 80.0085]",21.904749
"[30.0, 79.971]",7.539874
"[31.0, 79.9286]",7.539874
"[32.0, 79.8816]",6.905124
"[34.0, 79.8298]",6.905124
"[35.0, 79.7734]",6.905124
"[36.0, 79.7124]",15.820917
"[37.0, 79.647]",21.182112
"[38.0, 79.5772]",21.367653
"[39.0, 79.5032]",21.367653
"[41.0, 79.4249]",15.820917
"[42.0, 79.3425]",21.367653
"[43.0, 79.2561]",21.367653
"[44.0, 79.1658]",21.367653
"[45.0, 79.0718]",21.367653
"[46.0, 78.974]",21.367653
"[47.0, 78.8726]",21.367653
"[48.0, 78.7676]",21.367653
"[49.0, 78.6593]",15.947867
"[50.0, 78.5477]",15.947867
"[51.0, 78.4329]",21.367653
"[52.0, 78.3149]",15.947867
"[53.0, 78.194]",19.883316
"[54.0, 78.0701]",21.904749
"[55.0, 77.9435]",21.904749
"[56.0, 77.814]",21.904749
"[56.0, 77.682]",21.904749
"[57.0, 77.5474]",21.904749
"[58.0, 77.4103]",21.904749
"[59.0, 77.2709]",21.904749
"[60.0, 77.1291]",21.904749
"[60.0, 76.9851]",21.904749
"[61.0, 76.839]",21.904749
"[62.0, 76.6908]",21.904749
"[62.0, 76.5406]",21.904749
"[63.0, 76.3885]",21.904749
"[64.0, 76.2345]",21.904749
"[65.0, 76.0787]",-10.0
"[65.0, 75.9212]",13.164733
"[66.0, 75.7621]",13.164733
"[66.0, 75.6013]",13.164733
"[67.0, 75.439]",13.164733
"[68.0, 75.2752]",13.164733
"[68.0, 75.1099]",15.830683
"[69.0, 74.9433]",15.830683
"[69.0, 74.7753]",15.830683
"[70.0, 74.6061]",15.830683
"[70.0, 74.4356]",15.830683
"[71.0, 74.2639]",15.830683
"[71.0, 74.091]",21.904749
"[72.0, 73.9171]",21.904749
"[72.0, 73.7421]",21.904749
"[73.0, 73.566]",21.904749
"[73.0, 73.389]",21.904749
"[74.0, 73.211]",13.819014
"[74.0, 73.0321]",21.904749
"[75.0, 72.8523]",10.098404
"[75.0, 72.6716]",10.098404
"[75.0, 72.4902]",11.426496
"[76.0, 72.3079]",11.426496
"[76.0, 72.1249]",10.098404
"[77.0, 71.9411]",10.987054
"[77.0, 71.7567]",10.098404
"[77.0, 71.5715]",-10.0
"[78.0, 71.3857]",10.098404
"[78.0, 71.1993]",0.0
"[78.0, 71.0123]",17.432205
"[79.0, 70.8247]",-10.0
"[79.0, 70.6365]",-10.0
"[79.0, 70.4478]",-10.0
"[80.0, 70.2586]",-10.0
"[80.0, 70.0689]",-10.0
"[80.0, 69.8787]",-10.0
"[81.0, 69.688]",-10.0
"[81.0, 69.4969]",-10.0
"[81.0, 69.3054]",-10.0
"[82.0, 69.1135]",-10.0
"[82.0, 68.9212]",-10.0
"[82.0, 68.7285]",-10.0
"[82.0, 68.5355]",-10.0
"[83.0, 68.3421]",-10.0
"[83.0, 68.1484]",-10.0
"[83.0, 67.9544]",-10.0
"[83.0, 67.76]",-10.0
"[84.0, 67.5654]",-10.0
"[84.0, 67.3705]",-10.0
"[84.0, 67.1754]",-10.0
"[84.0, 66.98]",-10.0
"[85.0, 66.7844]",-10.0
"[85.0, 66.5885]",-10.0
"[85.0, 66.3924]",-10.0
"[85.0, 66.1961]",-10.0
"[86.0, 65.9996]",-10.0
"[86.0, 65.803]",-10.0
"[86.0, 65.6062]",-10.0
"[86.0, 65.4091]",-10.0
"[86.0, 65.212]",-10.0
"[87.0, 65.0147]",-10.0
"[87.0, 64.8173]",-10.0
"[87.0, 64.6197]",-10.0
"[87.0, 64.422]",-10.0
"[87.0, 64.2242]",-10.0
"[88.0, 64.0263]",-10.0
"[88.0, 63.8283]",-10.0
"[88.0, 63.6302]",-10.0
"[88.0, 63.432]",-10.0
"[88.0, 63.2338]",-10.0
"[88.0, 63.0355]",-10.0
"[89.0, 62.8371]",-10.0
"[89.0, 62.6386]",-10.0
"[89.0, 62.4402]",-10.0
"[89.0, 62.2416]",-10.0
"[89.0, 62.0431]",-10.0
"[89.0, 61.8445]",-10.0
"[90.0, 61.6459]",-10.0
"[90.0, 61.4473]",-10.0
"[90.0, 61.2486]",-10.0
"[90.0, 61.05]",-10.0
"[90.0, 60.8513]",-10.0
"[90.0, 60.6527]",-10.0
"[90.0, 60.454]",-10.0
"[91.0, 60.2554]",-10.0
"[91.0, 60.0568]",-10.0
"[91.0, 59.8582]",-10.0
"[91.0, 59.6597]",-10.0
"[91.0, 59.4612]",-10.0
"[91.0, 59.2627]",-10.0
"[91.0, 59.0643]",-10.0
"[91.0, 58.8659]",-10.0
"[92.0, 58.6675]",-10.0
"[92.0, 58.4692]",-10.0
"[92.0, 58.271]",-10.0
"[92.0, 58.0728]",-10.0
"[92.0, 57.8747]",-10.0
"[92.0, 57.6767]",-10.0
"[92.0, 57.4788]",-10.0
"[92.0, 57.2809]",-10.0
"[93.0, 57.0831]",-10.0
"[93.0, 56.8854]",-10.0
"[93.0, 56.6877]",-10.0
"[93.0, 56.4902]",-10.0
"[93.0, 56.2928]",-10.0
"[93.0, 56.0954]",-10.0
"[93.0, 55.8982]",-10.0
"[93.0, 55.701]",-10.0
"[93.0, 55.504]",-10.0
"[93.0, 55.3071]",-10.0
"[94.0, 55.1103]",-10.0
"[94.0, 54.9136]",-10.0
"[94.0, 54.717]",-10.0
"[94.0, 54.5206]",-10.0
"[94.0, 54.3242]",-10.0
"[94.0, 54.128]",-10.0
"[94.0, 53.9319]",-10.0
"[94.0, 53.736]",-10.0
"[94.0, 53.5402]",-10.0
"[94.0, 53.3445]",-10.0
"[94.0, 53.149]",-10.0
"[95.0, 52.9536]",-10.0
"[95.0, 52.7584]",-10.0
"[95.0, 52.5633]",-10.0
"[95.0, 52.3683]",-10.0
"[95.0, 52.1735]",-10.0
"[95.0, 51.9789]",-10.0
"[95.0, 51.7844]",-10.0
"[95.0, 51.5901]",-10.0
"[95.0, 51.3959]",-10.0
"[95.0, 51.2019]",-10.0
"[95.0, 51.0081]",-10.0
"[95.0, 50.8144]",-10.0
"[96.0, 50.6209]",-10.0
"[96.0, 50.4276]",-10.0
"[96.0, 50.2344]",-10.0
"[96.0, 50.0414]",-10.0
"[96.0, 49.8486]",-10.0
"[96.0, 49.656]",-10.0
"[96.0, 49.4635]",-10.0
"[96.0, 49.2712]",-10.0
"[96.0, 49.0791]",-10.0
"[96.0, 48.8872]",-10.0
"[96.0, 48.6955]",-10.0
"[96.0, 48.504]",-10.0
"[96.0, 48.3126]",-10.0
"[96.0, 48.1215]",-10.0
"[97.0, 47.9305]",-10.0
"[97.0, 47.7397]",-10.0
"[97.0, 47.5492]",-10.0
"[97.0, 47.3588]",-10.0
"[97.0, 47.1686]",-10.0
"[97.0, 46.9786]",-10.0
"[97.0, 46.7889]",-10.0
"[97.0, 46.5993]",-10.0
"[97.0, 46.4099]",-10.0
"[97.0, 46.2208]",-10.0
"[97.0, 46.0318]",-10.0
"[97.0, 45.8431]",-10.0
"[97.0, 45.6545]",-10.0
"[97.0, 45.4662]",-10.0
"[97.0, 45.2781]",-10.0
"[97.0, 45.0902]",-10.0
"[97.0, 44.9025]",-10.0
"[98.0, 44.715]",-10.0
"[98.0, 44.5278]",-10.0
"[98.0, 44.3407]",-10.0
"[98.0, 44.1539]",-10.0
"[98.0, 43.9673]",-10.0
"[98.0, 43.7809]",-10.0
"[98.0, 43.5948]",-10.0
"[98.0, 43.4089]",-10.0
"[98.0, 43.2232]",-10.0
"[20.0, 80.3551]",-10.0
"[21.0, 80.3525]",21.855923
"[22.0, 80.3448]",21.855923
"[23.0, 80.3318]",21.855923
"[25.0, 80.3137]",21.855923
"[26.0, 80.2905]",21.855923
"[27.0, 80.2621]",21.855923
"[29.0, 80.2288]",21.904749
"[30.0, 80.1904]",15.2740555
